"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";Peso;Alto;Ancho;Profundidad;Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca
tempera-profesional-alba-x-18ml;;;Color;"Magenta Cromatico";;;;;171.82;;0.03;2.00;3.00;10.50;8;260105;;;;;;;;
tempera-profesional-alba-x-18ml;;;Color;Celeste;;;;;151.25;;0.03;2.00;3.00;10.50;8;260107;;;;;;;;
tempera-profesional-alba-x-18ml;;;Color;"Azul Cobalto";;;;;151.25;;0.03;2.00;3.00;10.50;8;260108;;;;;;;;
tempera-profesional-alba-x-18ml;;;Color;"Azul Ultramar";;;;;151.25;;0.03;2.00;3.00;10.50;8;260109;;;;;;;;
tempera-profesional-alba-x-18ml;;;Color;"Azul Prusia";;;;;151.25;;0.03;2.00;3.00;10.50;8;260110;;;;;;;;
tempera-profesional-alba-x-18ml;;;Color;"Verde Mediano";;;;;151.25;;0.03;2.00;3.00;10.50;8;260111;;;;;;;;
tempera-profesional-alba-x-18ml;;;Color;"Verde Esmeralda";;;;;151.25;;0.03;2.00;3.00;10.50;8;260112;;;;;;;;
tempera-profesional-alba-x-18ml;;;Color;"Verde Oscuro";;;;;151.25;;0.03;2.00;3.00;10.50;8;260113;;;;;;;;
tempera-profesional-alba-x-18ml;;;Color;"Tierra Siena Natural";;;;;151.25;;0.03;2.00;3.00;10.50;8;260114;;;;;;;;
tempera-profesional-alba-x-18ml;;;Color;"Amarillo Mediano";;;;;151.25;;0.03;2.00;3.00;10.50;8;260115;;;;;;;;
tempera-profesional-alba-x-18ml;;;Color;"Negro Marfil";;;;;151.25;;0.03;2.00;3.00;10.50;8;260116;;;;;;;;
tempera-profesional-alba-x-18ml;;;Color;Anaranjado;;;;;151.25;;0.03;2.00;3.00;10.50;8;260117;;;;;;;;
tempera-profesional-alba-x-18ml;;;Color;Bermellon;;;;;151.25;;0.03;2.00;3.00;10.50;8;260118;;;;;;;;
tempera-profesional-alba-x-18ml;;;Color;"Rojo Señal";;;;;151.25;;0.03;2.00;3.00;10.50;8;260119;;;;;;;;
tempera-profesional-alba-x-18ml;;;Color;Carmin;;;;;151.25;;0.03;2.00;3.00;10.50;8;260137;;;;;;;;
tempera-profesional-alba-x-18ml;;;Color;Violeta;;;;;151.25;;0.03;2.00;3.00;10.50;8;260125;;;;;;;;
goma-de-borrar-pentel-hi-polymer;"Goma de Borrar Pentel Hi-Polymer";"Oficina > Goma de borrar, Escolar > Gomas de borrar";;;;;;;83.33;;0.03;1.50;2.50;6.50;40;110102;;SI;NO;;;;;
oleo-profesional-plantec-pomo-20ml;"Oleo Profesional Plantec pomo 20ml";"Artística > Pintura > Óleos";Color;"Amarillo Oro";;;;;188.17;;0.03;2.00;3.00;11.50;5;318046;;SI;NO;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Amarillo Limon";;;;;188.17;;0.03;2.00;3.00;11.50;5;317577;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Amarillo Medio";;;;;188.17;;0.03;2.00;3.00;11.50;5;317576;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Amarillo Napoles";;;;;188.17;;0.03;2.00;3.00;11.50;5;317592;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Azul Ceruleo";;;;;188.17;;0.03;2.00;3.00;11.50;5;317605;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Azul Cielo";;;;;188.17;;0.03;2.00;3.00;11.50;2;317584;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Azul Cobalto";;;;;188.17;;0.03;2.00;3.00;11.50;2;317598;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Azul Cyan";;;;;188.17;;0.03;2.00;3.00;11.50;2;317608;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Azul FTalo";;;;;188.17;;0.03;2.00;3.00;11.50;5;317582;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Azul Prusia";;;;;188.17;;0.03;2.00;3.00;11.50;5;317581;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Azul Ultramar";;;;;188.17;;0.03;2.00;3.00;11.50;5;317595;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Azul Zafiro";;;;;188.17;;0.03;2.00;3.00;11.50;5;317589;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Blanco Titanio";;;;;188.17;;0.03;2.00;3.00;11.50;5;317607;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Blanco Zinc";;;;;188.17;;0.03;2.00;3.00;11.50;5;318040;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Bordeaux FTalo";;;;;188.17;;0.03;2.00;3.00;11.50;5;317610;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Cobre Granate";;;;;188.17;;0.03;2.00;3.00;11.50;5;318048;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;Coral;;;;;188.17;;0.03;2.00;3.00;11.50;5;318045;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Gris Calido";;;;;188.17;;0.03;2.00;3.00;11.50;5;318042;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Gris Cemento";;;;;188.17;;0.03;2.00;3.00;11.50;5;317594;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Gris Payne";;;;;188.17;;0.03;2.00;3.00;11.50;5;317606;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Laca Carminada";;;;;188.17;;0.03;2.00;3.00;11.50;2;317593;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;Magenta;;;;;188.17;;0.03;2.00;3.00;11.50;5;318043;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Marron Africano";;;;;188.17;;0.03;2.00;3.00;11.50;5;317596;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;Naranja;;;;;188.17;;0.03;2.00;3.00;11.50;5;317572;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Negro Marfil";;;;;188.17;;0.03;2.00;3.00;11.50;5;317601;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;Ocre;;;;;188.17;;0.03;2.00;3.00;11.50;5;317586;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;Oro;;;;;188.17;;0.03;2.00;3.00;11.50;2;318047;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;Piel;;;;;188.17;;0.03;2.00;3.00;11.50;5;317574;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Piel Carmin";;;;;188.17;;0.03;2.00;3.00;11.50;5;317591;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;Plata;;;;;188.17;;0.03;2.00;3.00;11.50;5;318041;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Rojo Bermellon";;;;;188.17;;0.03;2.00;3.00;11.50;5;317599;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Rojo Carmin";;;;;188.17;;0.03;2.00;3.00;11.50;5;317609;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Rojo Indio";;;;;188.17;;0.03;2.00;3.00;11.50;5;317580;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Rojo Permanente";;;;;188.17;;0.03;2.00;3.00;11.50;1;317583;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;Sepia;;;;;188.17;;0.03;2.00;3.00;11.50;5;317600;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Tierra Siena Natural";;;;;188.17;;0.03;2.00;3.00;11.50;5;317585;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Tierra Siena Tostada";;;;;188.17;;0.03;2.00;3.00;11.50;5;317587;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Tierra Sombra Natural";;;;;188.17;;0.03;2.00;3.00;11.50;5;317573;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Tierra Sombra Tostada";;;;;188.17;;0.03;2.00;3.00;11.50;5;317590;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Verde Cinabrio";;;;;188.17;;0.03;2.00;3.00;11.50;5;317579;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Verde Esmeralda";;;;;188.17;;0.03;2.00;3.00;11.50;5;317597;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Verde FTalo";;;;;188.17;;0.03;2.00;3.00;11.50;2;317602;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Verde Oliva";;;;;188.17;;0.03;2.00;3.00;11.50;5;318044;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Verde Permanente";;;;;188.17;;0.03;2.00;3.00;11.50;5;317575;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Verde Sombra";;;;;188.17;;0.03;2.00;3.00;11.50;5;317578;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Verde Vejiga";;;;;188.17;;0.03;2.00;3.00;11.50;5;317603;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Verde Veron";;;;;188.17;;0.03;2.00;3.00;11.50;5;317588;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Violeta Permanente";;;;;188.17;;0.03;2.00;3.00;11.50;5;317611;;;;;;;;
oleo-profesional-plantec-pomo-20ml;;;Color;"Violeta Profundo";;;;;188.17;;0.03;2.00;3.00;11.50;5;317604;;;;;;;;
resma-a4-autor-80-grs;"Resma A4 Autor 80 grs.";"Oficina > Resmas";;;;;;;264.00;;2.52;5.50;21.00;29.70;50;080018;;SI;NO;;;;;
resma-a4-autor-75-grs;"Resma A4 Autor 75 grs.";"Oficina > Resmas";;;;;;;246.00;;2.38;5.00;21.00;29.70;49;080017;;SI;NO;;;;;
resma-a4-autor-70-grs;"Resma A4 Autor 70 grs.";"Oficina > Resmas";;;;;;;224.40;;2.22;5.00;21.00;29.70;49;080028;;SI;NO;;;;;
resma-a4-boreal-70-grs;"Resma A4 Boreal 70 grs";"Oficina > Resmas";;;;;;;224.25;;2.24;5.00;21.00;29.70;50;080020;;SI;NO;;;;;
cuadernos-especiales-disney-barama-termoforrado;"Cuadernos Especiales Disney Barama Termoforrado";"Facultad > Cuadernos Universitarios, Escolar > Cuadernos";Modelo;17212;;;;;125.00;;0.18;1.50;15.50;21.00;0;041706;;SI;NO;;;;;
cuadernos-especiales-disney-barama-termoforrado;;;Modelo;17215;;;;;125.00;;0.18;1.50;15.50;21.00;0;041706;;;;;;;;
cuadernos-especiales-disney-barama-termoforrado;;;Modelo;17203;;;;;125.00;;0.18;1.50;15.50;21.00;0;041706;;;;;;;;
cuadernos-especiales-disney-barama-termoforrado;;;Modelo;17201;;;;;125.00;;0.18;1.50;15.50;21.00;0;041706;;;;;;;;
cuadernos-especiales-disney-barama-termoforrado;;;Modelo;17211;;;;;125.00;;0.18;1.50;15.50;21.00;0;041706;;;;;;;;
cuadernos-especiales-disney-barama-termoforrado;;;Modelo;17207;;;;;125.00;;0.18;1.50;15.50;21.00;0;041706;;;;;;;;
cuadernos-especiales-disney-barama-termoforrado;;;Modelo;17210;;;;;125.00;;0.18;1.50;15.50;21.00;0;041706;;;;;;;;
resma-a4-boreal-75-grs;"Resma A4 Boreal 75 grs";"Oficina > Resmas";;;;;;;235.75;;2.24;5.00;21.00;29.70;5;080032;;SI;NO;;;;;
resma-a4-boreal-80-grs;"Resma A4 Boreal 80 grs";"Oficina > Resmas";;;;;;;253.00;;2.50;5.50;21.00;29.70;50;080022;;SI;NO;;;;;
combo-pastel;"Combo Tokyo";"Mundo Pastel";;;;;;;1,102.00;992.00;0.23;10.50;16.20;2.00;15;;;SI;NO;;;;;
resma-a4-husares-design-120g-x-300-hojas;"Resma A4 Husares Design 120g x 300 hojas.";"Oficina > Resmas";;;;;;;582.00;;2.26;5.00;21.00;29.70;7;080064;;SI;NO;;;;;
resma-triunfante-rainbow-a4-70g;"Resma Triunfante Rainbow A4 70g";"Oficina > Resmas";;;;;;;204.00;;0.45;1.00;21.00;29.70;100;080069;;SI;NO;;;;;
combo-nairobi;"Combo Nairobi";"Mundo Pastel";;;;;;;1,117.50;1,006.00;0.28;15.00;18.00;2.50;10;01;;SI;NO;;;;;
marcadores-sharpie-music-box-x18-unidades;"Marcadores Sharpie Music box x18 unidades.";"Facultad > Marcadores >  Indelebles, Oficina > Marcadores > Indelebles, Escolar > Fibras\, Marcadores y Resaltadores";;;;;;;1,554.00;;0.31;5.00;22.50;31.50;18;014347;;SI;NO;;;;;
kit-masa-pegajosa-neon-elmers;"Kit Masa Pegajosa NEON Elmers";"Dia del Niño";;;;;;;522.00;;0.31;5.00;15.00;18.00;15;210261;;SI;NO;;;;;
kit-masa-pegajosa-aqua-elmers;"Kit Masa Pegajosa AQUA Elmers";"Dia del Niño";;;;;;;500.25;;0.31;5.00;15.00;18.00;15;210260;;SI;NO;;;;;
kit-masa-pegajosa-glow-elmers;"Kit Masa Pegajosa GLOW Elmers";"Dia del Niño";;;;;;;1,434.00;;0.49;7.00;10.00;15.00;15;210259;;SI;NO;;;;;
kit-de-lettering-sharpie-30-piezas;"Kit de Lettering Sharpie 30 piezas";"Facultad > Marcadores, Oficina > Marcadores, Escolar > Fibras\, Marcadores y Resaltadores";;;;;;;2,994.00;;0.41;5.00;22.50;31.50;15;014349;;SI;NO;;;;;
kit-decoracion-de-regalos-sharpie-18-piezas;"Kit Decoracion de Regalos Sharpie 18 piezas";"Facultad > Marcadores, Oficina > Marcadores, Escolar > Fibras\, Marcadores y Resaltadores";;;;;;;1,554.00;;0.32;5.00;22.50;31.50;15;014348;;SI;NO;;;;;
pack-escribelo-color-de-paper-mate-13-piezas;"Pack Escribelo Color de Paper Mate 13 piezas";"Facultad > Bolígrafos, Oficina > Bolígrafos, Escolar > Bolígrafos y Rollerballs";;;;;;;2,220.00;;0.53;5.00;22.50;31.50;14;014346;;SI;NO;;;;;
kit-masa-pegajosa-elmers-arcoiris;"Kit Masa Pegajosa Elmers Arcoiris";"Dia del Niño";;;;;;;1,344.00;;0.84;5.00;22.50;31.50;15;210262;;SI;NO;;;;;
hand-lettering-block-a3-blanco-liso-170g;"Hand Lettering block A3 Blanco Liso 170g";"Artística > Soportes > Blocks, Artística > Dibujo > Blocks Artísticos";;;;;;;1,470.00;;0.75;0.70;29.50;42.00;3;120355;;SI;NO;;;;;
block-para-acuarelas-n10-de-35x50cm-300g;"Block para Acuarelas N10 de 35x50cm 300g.";"Artística > Soportes > Blocks, Artística > Dibujo > Blocks Artísticos";;;;;;;2,511.80;2,221.56;1.31;1.50;35.00;50.00;3;120315;;SI;NO;;;;;
block-aquarelle-carand-ache-35x50cm-a-350g;"Block Aquarelle CaranD Ache 35x50cm a 350g";"Artística > Soportes > Blocks, Artística > Dibujo > Blocks Artísticos";;;;;;;629.24;;0.80;0.50;35.00;50.00;3;120297;;SI;NO;;;;;
block-alta-calidad-le-papier-35x50cm-a-280g;"Block Alta Calidad Le Papier 35x50cm a 280g";"Artística > Soportes > Blocks, Artística > Dibujo > Blocks Artísticos";;;;;;;453.88;;0.75;0.50;35.00;50.00;3;120301;;SI;NO;;;;;
vitroesmalte-eterna-37ml;"VitroEsmalte Eterna 37ml.";"Artística > Pintura > Decorativa > Para Vidrios";Color;Incoloro;;;;;100.14;;0.05;4.00;4.00;6.00;3;317911;;SI;NO;;;;;
vitroesmalte-eterna-37ml;;;Color;"Blanco Titanio";;;;;100.14;;0.05;4.00;4.00;6.00;1;317912;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;"Amarillo Limon";;;;;100.14;;0.05;4.00;4.00;6.00;3;317913;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;"Amarillo Medio";;;;;100.14;;0.05;4.00;4.00;6.00;2;317914;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;"Amarillo Dorado";;;;;100.14;;0.05;4.00;4.00;6.00;3;317915;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;Anaranjado;;;;;100.14;;0.05;4.00;4.00;6.00;3;317916;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;Bermellon;;;;;100.14;;0.05;4.00;4.00;6.00;3;317917;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;"Rojo Fuego";;;;;100.14;;0.05;4.00;4.00;6.00;3;317918;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;Carmin;;;;;100.14;;0.05;4.00;4.00;6.00;3;317919;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;Magenta;;;;;100.14;;0.05;4.00;4.00;6.00;3;317920;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;"Azul Ultramar";;;;;100.14;;0.05;4.00;4.00;6.00;3;317921;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;"Azul Cobalto";;;;;100.14;;0.05;4.00;4.00;6.00;3;317922;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;"Azul Talo";;;;;100.14;;0.05;4.00;4.00;6.00;3;317923;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;Purpura;;;;;100.14;;0.05;4.00;4.00;6.00;3;317924;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;Violeta;;;;;100.14;;0.05;4.00;4.00;6.00;3;317925;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;"Verde Manzana";;;;;100.14;;0.05;4.00;4.00;6.00;3;317926;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;"Verde Ingles";;;;;100.14;;0.05;4.00;4.00;6.00;3;317927;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;"Verde Talo";;;;;100.14;;0.05;4.00;4.00;6.00;3;317928;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;Terracota;;;;;100.14;;0.05;4.00;4.00;6.00;3;317929;;;;;;;;
vitroesmalte-eterna-37ml;;;Color;Negro;;;;;100.14;;0.05;4.00;4.00;6.00;1;317930;;;;;;;;
laca-vitral-eterna-x-30ml;"Laca Vitral Eterna x 30ml";"Artística > Pintura > Decorativa > Para Vidrios";Color;"Amarillo Limon";;;;;92.65;;0.05;4.00;4.00;6.00;10;312265;;SI;NO;;;;;
laca-vitral-eterna-x-30ml;;;Color;"Amarillo Dorado";;;;;92.65;;0.05;4.00;4.00;6.00;10;312266;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;"Rojo Fuego";;;;;92.65;;0.05;4.00;4.00;6.00;10;312267;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;Magenta;;;;;92.65;;0.05;4.00;4.00;6.00;10;312268;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;Turquesa;;;;;92.65;;0.05;4.00;4.00;6.00;10;312269;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;Purpura;;;;;92.65;;0.05;4.00;4.00;6.00;10;312270;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;Violeta;;;;;92.65;;0.05;4.00;4.00;6.00;10;312271;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;"Verde Manzana";;;;;92.65;;0.05;4.00;4.00;6.00;10;312272;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;"Verde Musgo";;;;;92.65;;0.05;4.00;4.00;6.00;10;312273;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;"Tornasol Dorado";;;;;103.55;;0.05;4.00;4.00;6.00;2;312274;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;"Tornasol Violeta";;;;;103.55;;0.05;4.00;4.00;6.00;1;312275;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;Incoloro;;;;;92.65;;0.05;4.00;4.00;6.00;10;312495;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;Anaranjado;;;;;92.65;;0.05;4.00;4.00;6.00;10;312496;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;Carmin;;;;;92.65;;0.05;4.00;4.00;6.00;10;312497;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;"Azul Ultramar";;;;;92.65;;0.05;4.00;4.00;6.00;10;312498;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;"Verde Talo";;;;;92.65;;0.05;4.00;4.00;6.00;10;312712;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;Borravino;;;;;92.65;;0.05;4.00;4.00;6.00;10;313027;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;"Azul Prusia";;;;;92.65;;0.05;4.00;4.00;6.00;10;313028;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;"Verde Oliva";;;;;92.65;;0.05;4.00;4.00;6.00;10;313030;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;Humo;;;;;92.65;;0.05;4.00;4.00;6.00;10;313031;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;"Siena Natural";;;;;92.65;;0.05;4.00;4.00;6.00;10;313032;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;Marron;;;;;92.65;;0.05;4.00;4.00;6.00;10;313033;;;;;;;;
laca-vitral-eterna-x-30ml;;;Color;Negro;;;;;92.65;;0.05;4.00;4.00;6.00;10;313034;;;;;;;;
resaltador-tratto-pastel;"Resaltador Tratto Pastel";"Oficina > Resaltadores, Facultad > Resaltadores, Escolar > Fibras\, Marcadores y Resaltadores, Mundo Pastel";Color;Limon;;;;;55.00;;0.02;1.50;2.00;13.00;199;014350;;SI;NO;;;;;
resaltador-tratto-pastel;;;Color;Mandarina;;;;;55.00;;0.02;1.50;2.00;13.00;200;014351;;;;;;;;
resaltador-tratto-pastel;;;Color;Menta;;;;;55.00;;0.02;1.50;2.00;13.00;199;014352;;;;;;;;
resaltador-tratto-pastel;;;Color;Pomelo;;;;;55.00;;0.02;1.50;2.00;13.00;199;014353;;;;;;;;
microfibras-sharpie-ultrafinas-x-21u;"Microfibras Sharpie Ultrafinas x 21u";"Facultad > Marcadores > Microfibras, Oficina > Marcadores > Microfibras";;;;;;;1,552.50;;0.28;1.50;24.50;39.50;7;014072;;SI;NO;;;;;
barniz-vitral-acrilex-por-37ml;"Barniz Vitral Acrilex por 37ml";"Artística > Pintura > Decorativa > Para Vidrios";Color;"Azul Turquesa";;;;;76.23;;0.05;3.50;3.50;5.50;5;317484;;SI;NO;;;;;Axrilex
barniz-vitral-acrilex-por-37ml;;;Color;"Azul Cobalto";;;;;76.23;;0.05;3.50;3.50;5.50;5;317485;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;"Amarillo Oro";;;;;76.23;;0.05;3.50;3.50;5.50;5;317486;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;"Rojo Fuego";;;;;76.23;;0.05;3.50;3.50;5.50;5;317487;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;"Rojo Carmin";;;;;76.23;;0.05;3.50;3.50;5.50;5;317488;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;"Verde Hoja";;;;;76.23;;0.05;3.50;3.50;5.50;5;317489;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;"Verde Verones";;;;;76.23;;0.05;3.50;3.50;5.50;5;317490;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;Violeta;;;;;76.23;;0.05;3.50;3.50;5.50;5;317491;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;Negro;;;;;76.23;;0.05;3.50;3.50;5.50;5;317492;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;Marron;;;;;76.23;;0.05;3.50;3.50;5.50;5;317493;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;Rosado;;;;;76.23;;0.05;3.50;3.50;5.50;5;317494;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;"Violeta Cobalto";;;;;76.23;;0.05;3.50;3.50;5.50;2;317495;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;"Verde Oliva";;;;;76.23;;0.05;3.50;3.50;5.50;5;317496;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;"Verde Pino";;;;;76.23;;0.05;3.50;3.50;5.50;5;317497;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;Piel;;;;;76.23;;0.05;3.50;3.50;5.50;1;317498;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;Purpura;;;;;76.23;;0.05;3.50;3.50;5.50;5;317499;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;"Azul Prusia";;;;;76.23;;0.05;3.50;3.50;5.50;5;317500;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;Coral;;;;;76.23;;0.05;3.50;3.50;5.50;5;317501;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;"Base Madreperla";;;;;76.23;;0.05;3.50;3.50;5.50;5;317502;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;"Azul Vivo";;;;;76.23;;0.05;3.50;3.50;5.50;5;317503;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;Incoloro;;;;;76.23;;0.05;3.50;3.50;5.50;5;317517;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;Naranja;;;;;76.23;;0.05;3.50;3.50;5.50;5;317518;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;"Amarillo Cadmio";;;;;76.23;;0.05;3.50;3.50;5.50;5;317519;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;"Siena Natural";;;;;76.23;;0.05;3.50;3.50;5.50;1;317520;;;;;;;;
barniz-vitral-acrilex-por-37ml;;;Color;"Gris Lunar";;;;;76.23;;0.05;3.50;3.50;5.50;1;317521;;;;;;;;
fibra-sharpie-ultrafina-x12-u-en-caja;"Fibra Sharpie Ultrafina x12 u. en Caja";"Facultad > Marcadores, Oficina > Marcadores, Escolar > Fibras\, Marcadores y Resaltadores";;;;;;;1,334.58;;0.22;2.30;15.00;18.50;10;014017;;SI;NO;;;;;
lapicera-roller-parker-88505-urban-premium;"Lapicera Roller Parker 88505 Urban Premium";"Oficina > Regalos Empresariales";;;;;;;3,502.05;;0.11;4.00;5.50;18.00;2;011934;;SI;NO;;;;;Parker
lapicera-roller-parker-88465-urban-cromo;"Lapicera Roller Parker 88465 Urban Cromo";"Oficina > Regalos Empresariales";;;;;;;3,235.23;;0.11;4.00;5.50;18.00;2;011411;;SI;NO;;;;;Parker
lapicera-pluma-parker-88471-urban-negro-mate;"Lapicera Pluma Parker 88471 Urban Negro Mate";"Oficina > Regalos Empresariales";;;;;;;3,910.79;;0.10;4.00;5.50;18.00;1;011407;;SI;NO;;;;;Parker
lapicera-parker-premiere-black-gt-87315;"Lapicera Parker Premiere Black GT 87315";"Oficina > Regalos Empresariales";;;;;;;33,215.50;30,915.87;0.34;4.00;10.50;19.00;1;012719;;SI;SI;;;;;Parker
boligrafo-parker-5to-elemento-ingenuity-blanco-perlado;"Boligrafo Parker 5to Elemento Ingenuity Blanco Perlado";"Oficina > Regalos Empresariales";;;;;;;8,895.10;7,662.27;0.22;4.00;8.00;17.50;1;013347;;SI;SI;;;;;Parker
lapicera-parker-urban-city-blue-88508;"Lapicera Parker Urban City Blue 88508";"Oficina > Regalos Empresariales";;;;;;;5,010.25;4,057.93;0.11;4.00;5.50;18.00;1;013759;;SI;NO;;;;;Parker
