"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";"MPN (Número de pieza del fabricante)";Sexo;"Rango de edad";Costo
repuesto-para-marcador-util-uno-recargable;;;Color;Rojo;;;;;88.51;;0.01;1.00;1.00;8.00;2;200062;;;;;;;;;;;;;
repuesto-para-marcador-util-uno-recargable;;;Color;Verde;;;;;88.51;;0.01;1.00;1.00;8.00;2;200063;;;;;;;;;;;;;
repuesto-para-marcador-util-uno-recargable;;;Color;Negro;;;;;88.51;;0.01;1.00;1.00;8.00;2;200061;;;;;;;;;;;;;
marcador-para-pizarra-recargable-util-uno-reaload-2-3;"Marcador Para Pizarra Recargable Util Uno Reaload 2.3";"Facultad > Marcadores > Para Pizarra, Oficina > Marcadores > Para Pizarra";Color;Azul;;;;;265.52;;0.02;1.50;2.00;13.00;0;14597;;NO;NO;;;;;"Util Uno";SI;;;;
marcador-para-pizarra-recargable-util-uno-reaload-2-3;;;Color;Rojo;;;;;265.52;;0.02;1.50;2.00;13.00;0;14599;;;;;;;;;;;;;
marcador-para-pizarra-recargable-util-uno-reaload-2-3;;;Color;Verde;;;;;265.52;;0.02;1.50;2.00;13.00;0;14600;;;;;;;;;;;;;
marcador-para-pizarra-recargable-util-uno-reaload-2-3;;;Color;Negro;;;;;265.52;;0.02;1.50;2.00;13.00;0;14598;;;;;;;;;;;;;
lapicera-lamy-joy-15-1-1mm;"Lapicera Lamy Joy 15 1.1mm";"Oficina > Regalos Empresariales";;;;;;;73,083.12;;0.03;2.00;6.00;22.00;1;12698;;SI;NO;;;;;Lamy;SI;;;;
lapicera-lamy-vista-12m;"Lapicera Lamy Vista 12m";"Oficina > Regalos Empresariales";;;;;;;64,088.27;;0.03;2.00;4.00;15.50;0;12700;;NO;NO;;;;;Lamy;SI;;;;
lapicera-lamy-safari-17m;"Lapicera Lamy Safari 17m";"Oficina > Regalos Empresariales";;;;;;;64,088.27;;0.03;2.00;4.00;15.50;0;12703;;NO;NO;;;;;Lamy;SI;;;;
lapicera-lamy-all-star-coffee;"Lapicera Lamy All Star Coffee";"Oficina > Regalos Empresariales";;;;;;;110,467.94;105,207.56;0.03;2.00;4.00;15.50;1;12697;;SI;SI;;;;;Lamy;SI;;;;
boligrafos-bic-cristal-grueso-x-10;"Bolígrafos Bic Cristal Grueso x 10";"Escolar > Bolígrafos y Rollerballs, Facultad > Bolígrafos, Oficina > Bolígrafos";;;;;;;5,760.00;;0.07;1.00;16.00;20.00;0;14571;;NO;NO;;;;;bic;SI;;;;
lapiz-color-x18-bic-bicolor;"Lapiz Color x18 BIC Bicolor";"Escolar > Lapices de Colores";;;;;;;4,652.58;;0.14;1.50;13.50;19.50;19;12059;;SI;NO;;"Bic, bicolor";;;Bic;SI;;;;
lapiz-color-x24-bic-evolution;"Lapiz Color x24 BIC Evolution";"Escolar > Lapices de Colores";;;;;;;5,144.70;;0.17;1.00;18.00;18.00;14;14576;;SI;NO;;"Bic, Evolution";;;Bic;SI;;;;
lapiz-color-x12-bic-evolution;"Lapiz Color x12 BIC Evolution";"Escolar > Lapices de Colores";;;;;;;3,105.09;;0.09;1.00;9.00;18.00;10;14577;;SI;NO;;"Bic, Evolution";;;Bic;SI;;;;
lapiz-color-x12-kores-jumbo-kolores-extra;"Lapiz Color x12 Kores Jumbo Kolores Extra";"Escolar > Lapices de Colores";;;;;;;2,631.75;;0.16;1.50;11.50;19.50;20;13383;;SI;NO;;"Extra, Jumbo, Kolores, Kores";;;Kores;SI;;;;
lapiz-color-x12-kores-akuarelle;"Lapiz Color x12 Kores Akuarelle";"Escolar > Lapices de Colores";;;;;;;1,905.75;;0.09;1.50;8.50;19.50;17;13381;;SI;NO;;"acuarelables, Akuarelle, Kores";;;Kores;SI;;;;
lapiz-bi-color-x12-kores-kolores-extra-duo;"Lapiz Bi Color x12 Kores Kolores Extra Duo";"Escolar > Lapices de Colores";;;;;;;2,620.28;;0.09;1.50;8.50;19.50;20;13382;;SI;NO;;"Duo, Extra, Kolores, Kores";;;Kores;SI;;;;
lapiz-color-x12-kores-kolores-extra;"Lapiz Color x12 Kores Kolores Extra";"Escolar > Lapices de Colores";;;;;;;2,494.00;;0.09;1.50;8.50;19.50;20;13380;;SI;NO;;"Extra, Kolores, Kores";;;Kores;SI;;;;
boligrafos-bic-cristal-up-fashion-x5;"Bolígrafos BIC Cristal Up Fashion x5";"Escolar > Bolígrafos y Rollerballs, Facultad > Bolígrafos, Oficina > Bolígrafos";;;;;;;1,863.23;;0.04;1.50;8.00;20.50;5;14573;;NO;NO;;"birome, boligrafo";;;bic;SI;;;;
microfibra-bic-intensity-x-10;"Microfibra Bic Intensity x 10";"Facultad > Marcadores > Microfibras, Oficina > Marcadores > Microfibras";;;;;;;7,800.00;;0.08;1.00;14.00;21.00;27;14555;;SI;NO;;;;;Bic;SI;;;;
microfibra-bic-intensity-pastel-x-5;"Microfibra Bic Intensity Pastel x 5";"Facultad > Marcadores > Microfibras, Oficina > Marcadores > Microfibras, Mundo Pastel";;;;;;;3,960.00;;0.05;1.00;9.50;21.00;4;14554;;SI;NO;;;;;Bic;SI;;;;
marcador-bic-marking-x-24;"Marcador BIC Marking x 24";"Escolar > Fibras\, Marcadores y Resaltadores, Facultad > Marcadores > Indelebles, Oficina > Marcadores > Indelebles, Artística > Dibujo > Marcadores";;;;;;;22,503.91;;0.28;3.00;21.00;20.00;18;14570;;SI;NO;;;;;Bic;SI;;;;
libro-puzzle-animales-de-africa;"Libro + Puzzle Animales de Africa";"Juguetes y Libros";;;;;;;10,197.44;9,270.40;0.84;11.00;19.00;19.00;0;364632;;NO;NO;;;;;Sassi;SI;;;;
libro-puzzle-dragones-en-el-bosque;"Libro + Puzzle Dragones en el Bosque";"Juguetes y Libros";;;;;;;10,197.44;9,270.40;0.84;11.00;19.00;19.00;0;364633;;NO;NO;;;;;Sassi;SI;;;;
libro-puzzle-gigante-la-casa-fantasma;"Libro + Puzzle Gigante La Casa Fantasma";"Juguetes y Libros";;;;;;;10,197.44;9,270.40;0.84;11.00;19.00;19.00;0;364634;;NO;NO;;;;;Sassi;SI;;;;
libro-puzzle-gigante-la-tierra;"Libro + Puzzle Gigante La Tierra";"Juguetes y Libros";;;;;;;11,680.70;11,124.48;1.32;9.00;23.50;27.50;0;364645;;NO;NO;;;;;Sassi;SI;;;;
libro-puzzle-gigante-el-cuerpo-humano-3d;"Libro + Puzzle Gigante El Cuerpo Humano 3D";"Juguetes y Libros";;;;;;;11,680.70;11,124.48;1.09;9.00;23.50;27.50;0;364646;;NO;NO;;;;;Sassi;SI;;;;
libro-puzzle-gigante-el-arca-de-noe-3d;"Libro + Puzzle Gigante El arca de Noe 3D";"Juguetes y Libros";;;;;;;10,877.27;9,888.43;1.08;7.50;25.50;32.00;0;364637;;NO;NO;;;;;Sassi;SI;;;;
sellos-siliconados-de-4x8-ibico;"Sellos Siliconados de 4x8 Ibico";"Bazar / Otros";Modelo;Travel;;;;;735.89;;0.05;0.40;10.00;23.00;0;540035;;NO;NO;;;;;Ibico;SI;;;;
sellos-siliconados-de-4x8-ibico;;;Modelo;"Navidad 1";;;;;735.89;;0.05;0.40;10.00;23.00;0;540034;;;;;;;;;;;;;
sellos-siliconados-de-4x8-ibico;;;Modelo;"Navidad 2";;;;;735.89;;0.05;0.40;10.00;23.00;0;540033;;;;;;;;;;;;;
sellos-siliconados-de-6x8-ibico;"Sellos Siliconados de 6x8 Ibico";"Bazar / Otros";Modelo;Cofee;;;;;968.76;;0.07;0.40;15.00;23.00;0;540032;;NO;NO;;;;;Ibico;SI;;;;
sellos-siliconados-de-6x8-ibico;;;Modelo;Flowers;;;;;968.76;;0.07;0.40;15.00;23.00;0;540029;;;;;;;;;;;;;
sellos-siliconados-de-6x8-ibico;;;Modelo;Party;;;;;968.76;;0.07;0.40;15.00;23.00;0;540031;;;;;;;;;;;;;
sellos-siliconados-de-6x8-ibico;;;Modelo;Cooking;;;;;968.76;;0.07;0.40;15.00;23.00;0;540030;;;;;;;;;;;;;
sellos-para-maestras;"Sellos Para Maestras";"Escolar > Varios, Oficina > Otros accesorios, Juguetes y Libros";Tipo;"Sigue Esforzandote";;;;;223.56;;0.01;2.50;3.00;3.00;0;540026;;NO;NO;;;;;;SI;;;;
sellos-para-maestras;;;Tipo;Super;;;;;223.56;;0.01;2.50;3.00;3.00;0;540026;;;;;;;;;;;;;
sellos-para-maestras;;;Tipo;Excelente;;;;;223.56;;0.01;2.50;3.00;3.00;0;540026;;;;;;;;;;;;;
sellos-para-maestras;;;Tipo;"Buen Trabajo";;;;;223.56;;0.01;2.50;3.00;3.00;0;540026;;;;;;;;;;;;;
sellos-para-maestras;;;Tipo;"Muy Bien";;;;;223.56;;0.01;2.50;3.00;3.00;0;540026;;;;;;;;;;;;;
sellos-para-maestras;;;Tipo;Felicitaciones;;;;;223.56;;0.01;2.50;3.00;3.00;0;540026;;;;;;;;;;;;;
mapa-rompecabeza-argentina-en-goma-eva;"Mapa Rompecabeza Argentina en Goma Eva";"Escolar > Mapas, Escolar > Varios, Juguetes y Libros";;;;;;;447.12;;0.09;0.60;23.00;33.00;0;190145;;NO;NO;;;;;ibico;SI;;;;
libro-ciudades-de-ayer-y-hoy-con-lentes;"Libro Ciudades de Ayer y Hoy con lentes";"Escolar > Libros, Juguetes y Libros";;;;;;;9,270.40;;0.53;1.50;22.00;30.50;2;364636;;SI;NO;;;;;Sassi;SI;;;;
libro-el-cuerpo-humano-con-lentes;"Libro El cuerpo Humano con lentes";"Escolar > Libros, Juguetes y Libros";;;;;;;9,270.40;;0.53;1.50;22.00;30.50;0;364635;;NO;NO;;;;;Sassi;SI;;;;
carpeta-a3-con-folios-rideo;"Carpeta A3 con Folios Rideo";"Facultad > Carpetas > Carpeta con Folio, Oficina > Carpetas > Carpeta con Folio, Técnica";;;;;;;3,751.25;;0.38;1.50;33.00;44.00;26;62424;;SI;NO;;;;;Rideo;SI;;;;
lapices-de-colores-sabonis-x-12-ecologicos;"Lapices de Colores Sabonis x 12 Ecologicos";"Escolar > Lapices de Colores";;;;;;;1,774.74;;0.11;1.00;10.00;21.50;0;14528;;NO;NO;;;;;Sabonis;SI;;;;
mate-termico-acero-inoxidable-almandina;"Mate Térmico Acero Inoxidable Almandina";"Dia De La Madre, Bazar / Otros";Color;Rojo;;;;;650.00;;0.17;8.00;8.00;9.50;0;391045;;NO;NO;;;;;Almandina;SI;;;;
mate-termico-acero-inoxidable-almandina;;;Color;Celeste;;;;;650.00;;0.17;8.00;8.00;9.50;0;391045;;;;;;;;;;;;;
mate-termico-acero-inoxidable-almandina;;;Color;Blanco;;;;;650.00;;0.17;8.00;8.00;9.50;0;391045;;;;;;;;;;;;;
mate-termico-acero-inoxidable-almandina;;;Color;Amarillo;;;;;650.00;;0.17;8.00;8.00;9.50;0;391045;;;;;;;;;;;;;
mate-termico-vidrio-forrado-almandina;"Mate Térmico Vidrio Forrado Almandina";"Dia De La Madre, Bazar / Otros";Modelo;Travel;;;;;355.00;;0.20;8.50;8.50;9.00;0;390835;;NO;NO;;;;;Almandina;SI;;;;
mate-termico-vidrio-forrado-almandina;;;Modelo;Humahuaca;;;;;355.00;;0.20;8.50;8.50;9.00;0;390835;;;;;;;;;;;;;
mate-termico-vidrio-forrado-almandina;;;Modelo;Botanica;;;;;355.00;;0.20;8.50;8.50;9.00;0;390835;;;;;;;;;;;;;
boligrafo-colours-flores;"Boligrafo Colours Flores";"Escolar > Bolígrafos y Rollerballs, Facultad > Bolígrafos, Oficina > Bolígrafos";;;;;;;322.77;;0.02;2.00;2.00;23.00;0;14521;;NO;NO;;;;;Colours;SI;;;;
termos-almandina-acero-inoxidable-1-litro;"Termos Almandina Acero Inoxidable 1 Litro";"Dia De La Madre, Bazar / Otros";Modelo;Mapa;;;;;1,415.00;;0.54;8.00;8.00;31.50;0;390834;;NO;NO;;;;;Almandina;SI;;;;
termos-almandina-acero-inoxidable-1-litro;;;Modelo;Cactus;;;;;1,415.00;;0.54;8.00;8.00;31.50;0;390834;;;;;;;;;;;;;
termos-almandina-acero-inoxidable-1-litro;;;Modelo;Travel;;;;;1,415.00;;0.54;8.00;8.00;31.50;0;390834;;;;;;;;;;;;;
termos-almandina-acero-inoxidable-1-litro;;;Modelo;Ines;;;;;1,415.00;;0.54;8.00;8.00;31.50;0;390834;;;;;;;;;;;;;
termos-almandina-acero-inoxidable-1-litro;;;Modelo;Botanica;;;;;1,415.00;;0.54;8.00;8.00;31.50;0;390834;;;;;;;;;;;;;
silicona-liquida-unipox-gel-24ml;"Silicona Liquida Unipox Gel 24ml.";"Oficina > Adhesivos, Técnica";;;;;;;452.40;;0.04;3.00;4.50;11.00;0;50346;;NO;NO;;;;;Unipox;SI;;;;
calculadora-deli-touch-1589;"Calculadora Deli Touch 1589";"Escolar > Calculadoras, Oficina > Calculadora";Color;Negro;;;;;16,827.14;16,025.84;0.25;2.00;11.00;22.00;0;220146;;SI;NO;;;;;Deli;SI;;;;
calculadora-deli-touch-1589;;;Color;Verde;;;;;16,827.14;16,025.84;0.25;2.00;11.00;22.00;3;220163;;;;;;;;;;;;;
calculadora-deli-touch-1589;;;Color;Rojo;;;;;16,827.14;16,025.84;0.25;2.00;11.00;22.00;0;220145;;;;;;;;;;;;;
calculadora-deli-touch-1589;;;Color;Azul;;;;;16,827.14;16,025.84;0.25;2.00;11.00;22.00;0;220162;;;;;;;;;;;;;
calculadora-deli-touch-1589;;;Color;Blanco;;;;;16,827.14;16,025.84;0.25;2.00;11.00;22.00;2;220161;;;;;;;;;;;;;
resaltador-kores-high-liner-pastel-x-6;"Resaltador Kores High Liner Pastel x 6";"Escolar > Fibras\, Marcadores y Resaltadores, Facultad > Resaltadores, Oficina > Resaltadores, Mundo Pastel";;;;;;;4,356.61;;0.12;2.00;11.50;14.50;0;14501;;NO;NO;;;;;Kores;SI;;;;
fibra-color-trabi-pincel-x-10-unidades;"Fibra Color Trabi Pincel x 10 unidades";"Escolar > Fibras\, Marcadores y Resaltadores";;;;;;;3,098.00;;0.08;1.00;12.50;20.00;0;10211;;NO;NO;;"6 unidades, Fibra, Marcador, Pack, Punta pincel, Trabi";;;Trabi;SI;;;;
pastel-oleo-koh-i-noor-gioconda-x-48;"Pastel Oleo Koh-i-noor Gioconda X 48";"Artística > Dibujo > Tizas y Pasteles";;;;;;;77,062.09;73,392.47;0.93;4.00;21.00;33.50;1;317894;;SI;SI;;;;;Koh-i-noor;SI;;;;
lapices-bruynzeel-design-aquarel-48;"Lapices Bruynzeel Design Aquarel 48";"Artística > Dibujo > Lápices de Dibujo";;;;;;;53,953.04;51,383.85;1.28;4.00;20.50;32.00;0;12746;;NO;SI;;;;;Bruynzeel;SI;;;;
tiza-color-lavable-crayola-en-caja-x-24;"Tiza Color Lavable Crayola en Caja x 24";"Escolar > Tizas";;;;;;;9,542.46;;0.79;9.00;11.00;13.00;0;14226;;NO;NO;;;;;Crayola;SI;;;;
tiza-color-lavable-crayola-en-caja-x-12;"Tiza Color Lavable Crayola en Caja x 12";"Escolar > Tizas";;;;;;;5,239.00;;0.41;6.50;8.50;11.50;0;14217;;NO;NO;;;;;Crayola;SI;;;;
medium-para-pouring-eterna;"Medium para Pouring Eterna";"Artística > Pintura > Accesorios para Pintura";Capacidad;125ml;;;;;1,973.42;;0.15;5.00;5.00;10.50;5;317940;;SI;NO;;;;;Eterna;SI;;;;
medium-para-pouring-eterna;;;Capacidad;250ml;;;;;3,117.56;;0.29;5.50;5.50;14.00;4;317941;;;;;;;;;;;;;
medium-para-pouring-eterna;;;Capacidad;500ml;;;;;5,735.64;;0.57;7.50;7.50;17.00;4;317942;;;;;;;;;;;;;
medium-para-pouring-eterna;;;Capacidad;"Silicona 20ml";;;;;695.64;;0.02;3.00;3.00;7.50;4;317943;;;;;;;;;;;;;
pintura-a-la-tiza-metalizada-eqarte-x-200cc;"Pintura a la Tiza Metalizada EqArte x 200cc";"Artística > Pintura > Decorativa > A La Tiza";Color;Cobre;;;;;2,696.40;;0.26;6.50;7.00;7.00;1;318189;;SI;NO;;;;;EqArte;SI;;;;
pintura-a-la-tiza-metalizada-eqarte-x-200cc;;;Color;Oro;;;;;2,696.40;;0.26;6.50;7.00;7.00;0;318190;;;;;;;;;;;;;
pintura-a-la-tiza-metalizada-eqarte-x-200cc;;;Color;Plata;;;;;2,696.40;;0.26;6.50;7.00;7.00;0;318188;;;;;;;;;;;;;
cuchilla-de-corte-dafa-c-604p;"Cuchilla de Corte Dafa C-604P";"Artística > Soportes, Artística > Herramientas, Técnica";;;;;;;4,266.85;;0.04;1.30;8.00;19.50;0;230087;;NO;NO;;;;;Dafa;SI;;;;
cuchilla-de-corte-dafa-c-600s;"Cuchilla de Corte Dafa C-600S";"Artística > Soportes, Artística > Herramientas, Técnica";;;;;;;5,593.86;;0.04;1.30;8.00;19.50;0;230121;;NO;NO;;;;;Dafa;SI;;;;
cuchilla-de-corte-doble-dafa-2015;"Cuchilla de Corte doble Dafa 2015";"Artística > Soportes, Artística > Herramientas, Técnica";;;;;;;9,323.11;;0.27;2.00;21.50;29.00;0;230048;;NO;NO;;;;;Dafa;SI;;;;
masa-para-modelar-nicron-eva-280g;"Masa para Modelar Nicron EVA 280g";"Artística > Arcilla y Porcelana Fria";;;;;;;2,058.34;;0.26;2.00;11.50;21.50;50;318184;;SI;NO;;;;;Nicron;SI;;;;
espatulas-de-metal-marca-erika;"Espatulas de Metal marca Erika";"Artística > Pintura > Accesorios para Pintura, Artística > Herramientas > Espátula";Medidas;F;;;;;3,734.55;;0.03;1.50;3.50;22.00;1;315130;;SI;NO;;;;;Erika;SI;;;;
espatulas-de-metal-marca-erika;;;Medidas;G;;;;;3,734.55;;0.03;1.50;3.00;21.00;2;315130;;;;;;;;;;;;;
espatulas-de-metal-marca-erika;;;Medidas;A1;;;;;3,734.55;;0.03;1.50;2.50;21.50;1;315130;;;;;;;;;;;;;
espatulas-de-metal-marca-erika;;;Medidas;P;;;;;3,734.55;;0.03;1.50;2.00;20.50;0;315130;;;;;;;;;;;;;
espatulas-de-metal-marca-erika;;;Medidas;E1;;;;;3,734.55;;0.03;1.00;2.50;20.00;0;315130;;;;;;;;;;;;;
espatulas-de-metal-marca-erika;;;Medidas;R;;;;;3,734.55;;0.03;1.00;2.00;19.50;0;315130;;;;;;;;;;;;;
espatulas-de-metal-marca-erika;;;Medidas;Q;;;;;3,734.55;;0.03;1.00;2.00;16.50;2;315130;;;;;;;;;;;;;
espatulas-de-metal-marca-erika;;;Medidas;S;;;;;3,734.55;;0.03;1.00;2.00;18.00;2;315130;;;;;;;;;;;;;
espatulas-de-metal-marca-erika;;;Medidas;W;;;;;3,734.55;;0.03;1.50;3.50;22.00;0;315130;;;;;;;;;;;;;
espatulas-de-metal-marca-erika;;;Medidas;K;;;;;3,734.55;;0.03;1.50;2.00;23.50;0;315130;;;;;;;;;;;;;
espatulas-de-metal-marca-erika;;;Medidas;B1;;;;;3,734.55;;0.03;1.50;2.50;18.00;2;315130;;;;;;;;;;;;;
espatulas-de-metal-marca-erika;;;Medidas;C1;;;;;3,734.55;;0.03;1.50;2.00;17.00;0;315130;;;;;;;;;;;;;
espatulas-de-metal-marca-erika;;;Medidas;M;;;;;3,734.55;;0.03;1.50;2.50;21.00;0;315130;;;;;;;;;;;;;
espatulas-de-metal-marca-erika;;;Medidas;V;;;;;3,734.55;;0.03;1.50;2.50;21.00;1;315130;;;;;;;;;;;;;
coleccion-mujer-paper-mate-flair-glam-closet-kit;"Coleccion Mujer Paper Mate Flair Glam Closet Kit";"Escolar > Fibras\, Marcadores y Resaltadores";;;;;;;10,813.64;9,830.58;0.51;2.50;23.50;29.00;0;13772;;NO;NO;;;;;"Paper Mate";SI;;;;
microfibras-toyo-98-x-10-unidades;"Microfibras Toyo 98 x 10 unidades";"Escolar > Fibras\, Marcadores y Resaltadores";;;;;;;2,059.54;;0.11;2.00;11.00;17.50;0;14473;;NO;NO;;;;;Toyo;SI;;;;
resaltador-pastel-sakura-x-5-unidades;"Resaltador Pastel Sakura x 5 unidades";"Escolar > Fibras\, Marcadores y Resaltadores, Facultad > Resaltadores, Oficina > Resaltadores, Mundo Pastel";;;;;;;1,283.87;;0.10;2.00;11.00;11.00;0;14483;;NO;NO;;;;;Sakura;SI;;;;
banderitas-adhesivas-super-pastel-neon-memo-fix;"Banderitas Adhesivas Super Pastel Neon Memo Fix";"Escolar > Señalador Página, Facultad > Notas y Notas Autoadhesivas, Facultad > Señaladores de página, Oficina > Notas y Notas Autoadhesivas, Oficina > Señalador página, Mundo Pastel";;;;;;;1,437.50;;0.01;0.20;8.50;19.00;5;101907;;SI;NO;;"adhesivas, banderitas, neon, pastel, senaladores";;;"MEMO FIX";SI;;;;
boligrafo-pelikan-jazz-pastel;"Boligrafo Pelikan Jazz Pastel";"Escolar > Bolígrafos y Rollerballs, Facultad > Bolígrafos, Oficina > Bolígrafos, Mundo Pastel";Color;"Verde Pastel";;;;;7,220.48;6,564.07;0.03;1.50;1.50;13.50;0;14425;;NO;NO;;;;;"Pelikan Jazz";SI;;;;
boligrafo-pelikan-jazz-pastel;;;Color;"Celeste Pastel";;;;;7,220.48;6,564.07;0.03;1.50;1.50;13.50;0;14427;;;;;;;;;;;;;
boligrafo-pelikan-jazz-pastel;;;Color;"Lila Pastel";;;;;7,220.48;6,564.07;0.03;1.50;1.50;13.50;0;14429;;;;;;;;;;;;;
boligrafo-pelikan-jazz-pastel;;;Color;"Rosa Pastel";;;;;7,220.48;6,564.07;0.03;1.50;1.50;13.50;0;14426;;;;;;;;;;;;;
boligrafo-pelikan-jazz-pastel;;;Color;"Naranja Pastel";;;;;7,220.48;6,564.07;0.03;1.50;1.50;13.50;0;14428;;;;;;;;;;;;;
boligrafo-pelikan-jazz-pastel;;;Color;"Amarillo Pastel";;;;;7,220.48;6,564.07;0.03;1.50;1.50;13.50;0;14430;;;;;;;;;;;;;
boligrafos-pilot-frixion-0-7-descartables;"Boligrafos Pilot Frixion 0.7 Descartables";"Escolar > Bolígrafos y Rollerballs, Facultad > Bolígrafos, Oficina > Bolígrafos";Color;Amarillo;;;;;3,404.96;;0.01;1.20;1.50;15.00;0;14387;;NO;NO;;;;;Pilot;SI;;;;
boligrafos-pilot-frixion-0-7-descartables;;;Color;"Azul Oscuro";;;;;3,404.96;;0.01;1.20;1.50;15.00;0;14389;;;;;;;;;;;;;
boligrafos-pilot-frixion-0-7-descartables;;;Color;Azul;;;;;3,404.96;;0.01;1.20;1.50;15.00;0;14388;;;;;;;;;;;;;
boligrafos-pilot-frixion-0-7-descartables;;;Color;Bordo;;;;;3,404.96;;0.01;1.20;1.50;15.00;0;14390;;;;;;;;;;;;;
boligrafos-pilot-frixion-0-7-descartables;;;Color;Celeste;;;;;3,404.96;;0.01;1.20;1.50;15.00;0;14391;;;;;;;;;;;;;
boligrafos-pilot-frixion-0-7-descartables;;;Color;Coral;;;;;3,404.96;;0.01;1.20;1.50;15.00;0;14392;;;;;;;;;;;;;
boligrafos-pilot-frixion-0-7-descartables;;;Color;Gris;;;;;3,404.96;;0.01;1.20;1.50;15.00;0;14393;;;;;;;;;;;;;
boligrafos-pilot-frixion-0-7-descartables;;;Color;Marron;;;;;3,404.96;;0.01;1.20;1.50;15.00;0;14394;;;;;;;;;;;;;
boligrafos-pilot-frixion-0-7-descartables;;;Color;Naranja;;;;;3,404.96;;0.01;1.20;1.50;15.00;0;14395;;;;;;;;;;;;;
boligrafos-pilot-frixion-0-7-descartables;;;Color;Negro;;;;;3,404.96;;0.01;1.20;1.50;15.00;0;14396;;;;;;;;;;;;;
boligrafos-pilot-frixion-0-7-descartables;;;Color;Purpura;;;;;3,404.96;;0.01;1.20;1.50;15.00;0;14397;;;;;;;;;;;;;
boligrafos-pilot-frixion-0-7-descartables;;;Color;Rojo;;;;;3,404.96;;0.01;1.20;1.50;15.00;0;14398;;;;;;;;;;;;;
boligrafos-pilot-frixion-0-7-descartables;;;Color;Rosado;;;;;3,404.96;;0.01;1.20;1.50;15.00;0;14399;;;;;;;;;;;;;
boligrafos-pilot-frixion-0-7-descartables;;;Color;"Verde Claro";;;;;3,404.96;;0.01;1.20;1.50;15.00;0;14400;;;;;;;;;;;;;
boligrafos-pilot-frixion-0-7-descartables;;;Color;Verde;;;;;3,404.96;;0.01;1.20;1.50;15.00;0;14401;;;;;;;;;;;;;
boligrafos-pilot-frixion-0-7-descartables;;;Color;Violeta;;;;;3,404.96;;0.01;1.20;1.50;15.00;0;14402;;;;;;;;;;;;;
estilografos-pizzini;"Estilografos Pizzini";Técnica;Tipo;0.05;;;;;1,713.60;;0.01;1.00;1.30;14.00;5;10045;;SI;NO;;;;;Pizzini;SI;;;;
estilografos-pizzini;;;Tipo;0.1;;;;;1,512.00;;0.01;1.00;1.30;14.00;2;11472;;;;;;;;;;;;;
estilografos-pizzini;;;Tipo;0.2;;;;;1,512.00;;0.01;1.00;1.30;14.00;0;11473;;;;;;;;;;;;;
estilografos-pizzini;;;Tipo;0.3;;;;;1,512.00;;0.01;1.00;1.30;14.00;0;11474;;;;;;;;;;;;;
estilografos-pizzini;;;Tipo;0.4;;;;;1,512.00;;0.01;1.00;1.30;14.00;7;11475;;;;;;;;;;;;;
estilografos-pizzini;;;Tipo;0.5;;;;;1,512.00;;0.01;1.00;1.30;14.00;9;11476;;;;;;;;;;;;;
estilografos-pizzini;;;Tipo;0.6;;;;;1,512.00;;0.01;1.00;1.30;14.00;11;11477;;;;;;;;;;;;;
estilografos-pizzini;;;Tipo;0.7;;;;;1,512.00;;0.01;1.00;1.30;14.00;10;11478;;;;;;;;;;;;;
estilografos-pizzini;;;Tipo;0.8;;;;;1,512.00;;0.01;1.00;1.30;14.00;9;11479;;;;;;;;;;;;;
estilografos-pizzini;;;Tipo;1;;;;;1,512.00;;0.01;1.00;1.30;14.00;13;12067;;;;;;;;;;;;;
mochila-mooving-c-carrito-orlando-tropical;"Mochila Mooving C/Carrito Orlando Tropical";"Escolar > Mochilas, Facultad > Mochilas";;;;;;;41,420.93;39,448.50;1.80;20.00;32.00;50.00;0;420906;;NO;SI;;;;;Mooving;SI;;;;
canopla-mooving-como-quieres-que-te-quiera;"Canopla Mooving Como Quieres Que Te Quiera";"Escolar > Cartucheras";;;;;;;6,311.71;;0.35;5.00;17.00;22.50;0;381478;;NO;NO;;;;;Mooving;SI;;;;
calculadora-casio-fx570ms-cientifica;"Calculadora Casio Fx570MS Cientifica";"Escolar > Calculadoras, Oficina > Calculadora";;;;;;;12,177.00;;0.21;3.00;8.50;16.00;0;220085;;NO;NO;;;;;Casio;SI;;;;
calculadora-coxi-cx-088-cientifica;"Calculadora Coxi Cx-088 Cientifica";"Escolar > Calculadoras, Oficina > Calculadora";;;;;;;2,894.46;;0.15;2.50;8.50;16.00;0;220158;;NO;NO;;;;;Coxi;SI;;;;
canopla-mooving-llamazing;"Canopla Mooving Llamazing";"Escolar > Cartucheras";;;;;;;2,642.11;;0.03;0.50;14.50;20.00;0;381475;;NO;NO;;;;;Mooving;SI;;;;
kit-de-oficina-mooving-office-llamazing;"Kit de Oficina Mooving Office Llamazing";"Oficina > Clips y Chinches";;;;;;;4,168.67;;0.20;2.50;15.50;23.50;0;101998;;NO;NO;;;;;Mooving;SI;;;;
